,onset_density,ZCR,energia total,dynamic_range,max_amp,min_amp,mean_amp,ff,centroid_mean,bandwidth_mean,tempo,num_onset,mean_ioi,variance_ioi,ID
29,0.49718105947999,218778717,90.3087329864502,32767,1,20831.889575509653,1657.04,7572.91612640793,3431.719078063687,112.34714673913044,357,0.0919992866060281,0.0029491155311258,10.900182227047146,934
30,0.4949664588057445,89831488,90.3087329864502,32767,1,20834.20083144369,1015.7,3361.831497883353,3472.034858616676,151.99908088235293,142,0.0673543365336678,0.00080152204696,14.952150825183372,937
31,0.4967379562713219,289374570,90.3087329864502,32767,1,20834.17408021148,1231.39,4431.907465743449,3436.770940008555,112.34714673913044,397,0.0816802950136283,0.0017065106928203,12.273771199748744,935
32,0.4967249738629581,134643389,90.3087329864502,32767,1,20832.290070244508,1499.03,5001.340072447546,3306.012412130336,135.99917763157896,227,0.0776738305941845,0.0015461181454963,12.931315104166668,6270
33,0.4984777744987502,58642021,90.3087329864502,32767,1,20834.751908772407,1323.25,6204.68418319289,3723.958057952814,97.50884433962264,81,0.1111655328798185,0.0024153807518472,9.108038919712794,6269
34,0.4970026581748193,108517609,90.3087329864502,32767,1,20832.951675783177,1472.84,4884.271456521986,3299.2168079103485,151.99908088235293,194,0.0783823857695064,0.0014904331534092,12.824071853415196,874
35,0.4965004760923128,135495009,90.3087329864502,32767,1,20835.36371096779,1190.44,3437.003636007612,3444.712204048708,151.99908088235293,154,0.0751233826864079,0.0017427032036316,13.398437499999998,3450
36,0.4969811493621017,88351663,90.3087329864502,32767,1,20832.25625186101,1677.34,4587.032908131173,3300.1876048397166,178.20581896551724,126,0.0786692063492063,0.0015568189502604,12.813145661157025,3451
37,0.4954413718149982,63140417,90.3087329864502,32767,1,20834.149300943256,1054.98,6903.201170731103,3981.4776852274535,117.45383522727272,51,0.1337469387755102,0.0046596907782251,7.6263427734375,3447
38,0.4999165949904866,96719754,90.3087329864502,32767,1,20836.033315088487,2408.19,7870.822377750449,3497.1578470521667,198.76802884615384,64,0.1361868768671489,0.0045238891203776,7.459404600811909,3452
39,0.4955721027149599,145633628,90.3087329864502,32767,1,20835.20895044705,1122.05,3367.4417426532614,3469.1701956457764,123.046875,178,0.0748417182315487,0.001825961370635,13.437020705521473,3449
40,0.4971265076078741,220244087,90.3087329864502,32767,1,20832.83043416642,1208.56,3587.409153547572,3425.951485412583,126.04801829268293,295,0.0749514862634396,0.001478546727878,13.387344408587987,3455
41,0.4969101987170361,125758472,90.3087329864502,32767,1,20829.08620287666,974.18,3105.165491822817,3455.3591457370094,109.9567819148936,166,0.0661416889988318,0.0008568238642681,15.210688164893618,3448
42,0.4980541344177708,206722807,90.3087329864502,32767,1,20836.046366126146,2245.03,6268.186607012333,3255.6002869398585,103.359375,211,0.1188640535579311,0.0076395340225308,8.453034156976743,6048
43,0.4972376829519687,137265118,90.3087329864502,32767,1,20834.620016491444,1631.12,5003.493972315887,3354.314578838702,129.19921875,221,0.0796866625438054,0.0016848389693764,12.606193087748345,6046
44,0.4993890397617105,82925674,90.3087329864502,32767,1,20829.071692972317,1087.78,5841.2840621919,3902.581318416318,198.76802884615384,66,0.1159211582068724,0.0033904945985657,8.75926906779661,6049
45,0.4984723561625587,46353769,90.3087329864502,32767,1,20835.21845162075,2257.28,8458.668317004607,3240.654832662928,103.359375,96,0.0813920515574651,0.0015962010662628,12.41554054054054,911
46,0.4949273536575124,56332348,90.3087329864502,32767,1,20832.293670389965,1236.54,3675.613546255479,3406.2927646010867,143.5546875,109,0.074174855127236,0.0012651270830925,13.606487771739127,910
47,0.4948457109418268,76132063,90.3087329864502,32767,1,20833.662019185555,1085.06,3431.349588394337,3533.989007625817,105.46875,117,0.074263820470717,0.0010943200544103,13.581589033018869,909
48,0.4971462165112958,36937729,90.3087329864502,32767,1,20829.978409339044,3169.29,10786.434811553409,2966.8000700744965,109.9567819148936,89,0.0753329210472067,0.0014581823434195,13.425254487740805,914
49,0.4959717573096258,57240782,90.3087329864502,32767,1,20835.077445440256,1255.8,4071.577221565332,3277.225300213964,117.45383522727272,105,0.0722274550845979,0.0008578880479007,13.978277144513138,912
50,0.4976884567307994,107231989,90.3087329864502,32767,1,20832.309782915934,1560.98,4785.253089616075,3267.3858429798493,156.60511363636363,203,0.0712116925978312,0.0012020412838398,14.112155720338984,907
51,0.4961543565687513,150036089,90.3087329864502,32767,1,20835.388771759764,1522.09,4941.634590422287,3356.2030126340787,129.19921875,265,0.0742334913763485,0.0011534024585668,13.522035137736967,6404
52,0.496036470143613,117963368,90.3087329864502,32767,1,20830.952574640967,1021.96,3632.158555636309,3553.108995387513,93.9630681818182,79,0.1208628408628408,0.006637399393935,8.379916487068964,2694
53,0.4962352462352462,193425418,90.3087329864502,32767,1,20834.21983545555,874.67,3460.058716880136,3541.425586815692,147.65625,198,0.0785588820976783,0.0016539397378537,12.793921136534134,2693
54,0.495439719401718,77500996,90.3087329864502,32767,1,20834.302598214985,1161.46,3813.903371327476,3407.673975708504,101.33272058823528,121,0.0672411186696901,0.0010960707844068,14.995784622302155,3574
55,0.4971211218742489,67142169,90.3087329864502,32767,1,20830.30699760703,2242.38,7753.631613092106,3209.2023735198945,97.50884433962264,121,0.0715948601662887,0.001106039744528,14.083878800675675,3570
56,0.498348631960323,105569088,90.3087329864502,32767,1,20835.03989635752,3371.35,11268.077561784788,3140.146056089053,156.60511363636363,154,0.0936386406414417,0.0029507429546179,10.74915164100486,3565
57,0.4957907815050672,112828200,90.3087329864502,32767,1,20835.39448910877,1056.39,3949.714540854093,3454.480356967102,161.4990234375,119,0.1027187824282255,0.0041068642005796,9.817820581896552,3564
58,0.4985672919855914,56667167,90.3087329864502,32767,1,20830.43191693011,1981.98,6430.082160810473,3619.934858908436,103.359375,86,0.0875528878217953,0.0020220415085068,11.556040366614663,3576
59,0.5093976984733287,253503165,90.3087329864502,32767,1,20840.88946487686,1593.92,13035.08277465202,2748.439967848431,172.265625,85,0.1290918907245438,0.0041509538807287,7.838639253211991,3571
60,0.5002646219778234,119166393,90.3087329864502,32767,1,20835.16258761569,1758.19,9121.803503800362,3426.5338318717945,172.265625,100,0.1056625209006161,0.0034950364400625,9.559690621531631,3572
61,0.4970255591948713,111873576,90.3087329864502,32767,1,20832.78798535875,1865.94,7147.7016274816615,3490.917254129464,166.70866935483872,125,0.103928022822032,0.0034586101108368,9.699641047297298,3567
62,0.4974241158451685,111967539,90.3087329864502,32767,1,20835.00711955626,2058.11,6691.082642985127,3199.926525616595,143.5546875,211,0.0756859950329338,0.0012929874043854,13.275400611760409,3577
63,0.5031008170463953,173870433,90.3087329864502,32767,1,20837.66488680128,1390.82,9222.85728336509,3472.7762066833798,166.70866935483872,103,0.1221324085189631,0.0044711961067779,8.268107816868593,2989
64,0.4959099689258419,51276199,90.3087329864502,32767,1,20832.825675652977,1265.04,4164.396442272581,3414.4423465245677,109.9567819148936,94,0.0715324409333626,0.0013835422275828,14.129990183246072,2996
65,0.5000121332718581,79627301,90.3087329864502,32767,1,20836.37924024148,1657.09,8505.03063940919,3656.435958961944,103.359375,85,0.099652305366591,0.0033223180980751,10.154353762135925,2997
66,0.4961184473789515,84769761,90.3087329864502,32767,1,20835.932584144768,1421.57,5455.53383745697,3365.653050086817,178.20581896551724,76,0.1343661375661375,0.0072182624906746,7.541582661290322,2987
67,0.4974709181918381,89871900,90.3087329864502,32767,1,20831.43567251462,1873.23,9017.193240779692,3491.6623329024114,178.20581896551724,161,0.0801088435374149,0.0019918824769514,12.56103515625,2988
68,0.4960141406459064,42001007,90.3087329864502,32767,1,20833.706254137265,2028.9,7508.527436350093,3252.7320549610904,112.34714673913044,97,0.066031746031746,0.0012364669727805,15.301983173076923,2995
69,0.4996697780580564,101887428,90.3087329864502,32767,1,20833.604130234165,1979.05,5619.948581712204,3156.2155906102626,151.99908088235293,188,0.0810214995088944,0.0017702490453113,12.408405172413794,1281
70,0.500692333671057,121680659,90.3087329864502,32767,1,20831.759329618373,2206.26,6568.509936648761,3121.044815288287,129.19921875,231,0.0813707975944001,0.0015295811415442,12.342853404156328,1282
71,0.5070783185068899,121703493,90.3087329864502,32767,1,20834.047182975755,2067.3,11128.1310120062,3326.871402596536,117.45383522727272,61,0.1068117913832199,0.002915092428909,9.518299932065217,1287
72,0.4981253062885716,141439206,90.3087329864502,32767,1,20847.99204604919,3650.1,4127.179857784757,3695.492415005229,172.265625,145,0.0944923154446963,0.0026258355365699,10.656363321245736,1206
73,0.4974907995985279,100532593,90.3087329864502,32767,1,20831.98215431892,749.6,2672.105417497232,3550.2721959933583,132.51201923076923,126,0.0725391383219954,0.0012069906054699,13.895946702944942,6573
74,0.4955362098219241,197187747,90.3087329864502,32767,1,20837.16098527323,1212.21,3663.97126429864,3401.683725412732,126.04801829268293,259,0.0773998488284202,0.0014666855707539,12.96999909156977,6574
75,0.4968338399189463,51865901,90.3087329864502,32767,1,20848.16969110339,979.84,3272.9562052669166,3392.76195068589,129.19921875,94,0.0800214566113183,0.0015724592646509,12.631020865834632,5572
76,0.5009826152683295,96189375,90.3087329864502,32767,1,20836.218650184088,1525.15,8903.109792634312,3466.906403153972,97.50884433962264,91,0.1020388007054673,0.0030238076572398,9.909084623893804,6559
77,0.4961105305932892,58639844,90.3087329864502,32767,1,20833.87944658881,1198.04,4427.031018016256,3441.65423888442,184.5703125,131,0.073321472178615,0.001339692651134,13.743481653471376,243
78,0.4987419304157375,105237897,90.3087329864502,32767,1,20836.88432794697,1313.02,5414.947607717534,3815.4726663722777,103.359375,89,0.108711605854463,0.004543645704879,9.303179990898055,5633
79,0.4966281203705751,70842194,90.3087329864502,32767,1,20845.3670791538,1842.53,3604.3375004208506,3394.980070863784,112.34714673913044,112,0.0827341627341627,0.0014162031303324,12.19579646017699,6079
80,0.4990154501776335,47914735,90.3087329864502,32767,1,20834.916626248305,1102.68,4749.979056262156,3827.139449154694,129.19921875,47,0.1173617272996155,0.0030487993846138,8.705897177419356,6088
81,0.4958568738229755,105767721,90.3087329864502,32767,1,20839.96737960721,3233.47,3804.2462371117463,3522.38357094813,161.4990234375,141,0.0835918367346938,0.0018951695229868,12.04833984375,6080
82,0.4988721337098808,69415694,90.3087329864502,32767,1,20834.495988821986,0.0,2619.579861753732,3643.1538929606295,101.33272058823528,108,0.0702023862504503,0.0010389864930316,14.377656491499229,6084
83,0.4993841715526405,94438120,84.2881327867508,32767,2,20836.901928190488,637.46,2513.6425184493146,3645.170974841802,139.6748310810811,120,0.061952400007622,0.0007482117381664,16.27706692913386,6082
84,0.4932020030234316,62097363,90.3087329864502,32767,1,20837.321917517005,1088.42,4359.132669211136,3522.296821424274,103.359375,131,0.073321472178615,0.0016777084430662,13.743481653471378,2747
85,0.4991999796173151,59506942,90.3087329864502,32767,1,20832.027623633723,2247.01,7260.02280244032,3126.7304618794888,107.666015625,92,0.0968348658144576,0.0031053009564417,10.44034090909091,2745
86,0.4937750323628813,67198619,90.3087329864502,32767,1,20834.534177229853,842.56,3141.521686209152,3577.4686140996278,117.45383522727272,107,0.0728361784965558,0.0014153954962483,13.858963815789474,2744
87,0.4993774365440044,56937750,90.3087329864502,32767,1,20837.76624231989,1068.33,5222.550797619427,3740.8301015316183,112.34714673913044,75,0.0966452166452166,0.0022627064645082,10.486949573863637,5787
88,0.5003544274852798,128900105,90.3087329864502,32767,1,20839.96469635473,1187.23,7008.196058283095,3804.7793689908376,172.265625,89,0.1340424654710369,0.0071314211195119,7.545098732775591,2959
89,0.4946954972465177,55783090,90.3087329864502,32767,1,20835.279581938597,1094.06,4003.881550189156,3432.548630268235,97.50884433962264,143,0.0707227491935741,0.0011692787966988,14.239297326589597,2958
90,0.4963007921053592,72300593,90.3087329864502,32767,1,20837.91722934527,863.8,3493.05446785479,3628.7853485959754,99.38401442307692,59,0.1367174915943388,0.0084177017081244,7.440462573206442,2960
91,0.497683359794201,136064480,90.3087329864502,32767,1,20837.061921935183,1829.23,3514.1953757041724,3523.7374276532937,156.60511363636363,171,0.0752599706549286,0.001506848525618,13.365436422413792,6182
92,0.4988068243170284,35395432,90.3087329864502,32767,1,20834.177653601124,2446.68,6730.92946350751,3231.8939194966883,135.99917763157896,110,0.0758376500447273,0.0013245901328932,13.307035639044946,6185
93,0.4962666018788468,57188674,90.3087329864502,32767,1,20834.3040654357,1280.46,3995.365247560795,3356.695536477542,101.33272058823528,125,0.0672255138614585,0.0009180484352277,14.995266800139277,1381
94,0.4990531457505344,42722951,90.3087329864502,32767,1,20833.06426688557,1671.81,5897.32597607791,3416.962432984583,97.50884433962264,124,0.0671113323378131,0.0010093731866978,15.021756329113924,1382
95,0.500040942302847,97461158,90.3087329864502,32767,1,20834.94346182917,1763.6,7423.543123513942,3475.7272013088013,147.65625,145,0.0995716805240614,0.0038800875086277,10.11275936234818,1378
96,0.4990902710290465,42482648,90.3087329864502,32767,1,20833.619214987582,1698.73,6029.265103130974,3313.947622095717,101.33272058823528,91,0.0928798185941043,0.0020817809680351,10.886230468749998,1390
97,0.4963892861556933,42674165,90.3087329864502,32767,1,20834.41677701856,2140.41,7356.996967252423,3346.083717799861,97.50884433962264,111,0.0811642960214388,0.001537838175698,12.432694652145642,1383
98,0.5013892146897073,81716456,90.3087329864502,32767,1,20836.641170797822,1487.37,9145.041361349871,3707.044864419752,99.38401442307692,104,0.0837496422517227,0.0029566478913218,12.05627523553163,1396
99,0.4995677709142405,70542575,90.3087329864502,32767,1,20831.428113135426,1637.67,5404.526858509974,3315.019052651376,166.70866935483872,143,0.0730938009006419,0.0009943986958484,13.777396182885903,1380
100,0.4960224016346465,57114198,90.3087329864502,32767,1,20831.76305100795,1078.2,3808.3308465984446,3389.4080573101096,105.46875,103,0.0706842737094838,0.0011367500430433,14.28611865942029,1379
101,0.4963130454201883,79473439,90.3087329864502,32767,1,20828.702267144232,1193.1,4317.589997643357,3429.3672585354566,191.40625,127,0.0834812655220818,0.0018415402044357,12.073804842715232,1385
102,0.4974336824676961,96368683,90.3087329864502,32767,1,20834.343211676205,1678.02,5377.0515469977045,3278.46486390782,172.265625,167,0.0753249733628391,0.0013702260978357,13.355784296657385,1386
103,0.5000366476556952,69214061,90.3087329864502,32767,1,20831.147138047138,2037.91,7475.977775940115,3359.9419444929754,90.66611842105264,114,0.0867152288644071,0.0017226382090536,11.634052873222748,1384
104,0.5040283394463776,107757377,90.3087329864502,32767,1,20837.345932996854,2016.88,9774.762182515766,3107.221318837762,97.50884433962264,72,0.120678355849382,0.0042733822036922,8.403201219512196,5701
105,0.4973753486068757,67494472,90.3087329864502,32767,1,20834.583334636536,1304.42,3917.716158125336,3322.082536670718,103.359375,117,0.0746641645163812,0.0012787168502214,13.508765499329758,6477
106,0.5000643878950757,105812670,90.3087329864502,32767,1,20835.876420033037,1180.78,6400.580512651133,3832.949842594735,101.33272058823528,91,0.089267825648778,0.0029943032794913,11.326713782514451,962
107,0.4963668243009719,214884254,90.3087329864502,32767,1,20834.68921258714,2789.52,6598.079111921927,3569.4832077233727,120.18531976744184,317,0.0845029995120411,0.001877481827584,11.871348505434783,963
108,0.4975853071091166,116446313,90.3087329864502,32767,1,20837.39708439709,1306.16,3795.829227604439,3414.8676657714914,132.51201923076923,189,0.0678689631881121,0.0010084464519558,14.812649283439493,5684
109,0.4962172065294108,80023665,90.3087329864502,32767,1,20834.48925230136,694.63,3102.7364578393185,3619.3222867491336,103.359375,95,0.0797877165050417,0.0020196769082301,12.666590073529411,5687
110,0.4987190461173432,72144360,90.3087329864502,32767,1,20830.74941058101,1621.5,8061.54955957638,3841.998108317861,112.34714673913044,66,0.1152066980638409,0.0040947925336951,8.81359011627907,5686
111,0.497454086739801,86251579,90.3087329864502,32767,1,20835.707255725112,1601.95,4036.8386311833,3501.964924640717,191.40625,105,0.0836141636141636,0.0017247613698835,12.074693341121495,5685
112,0.4984205466282104,66114194,90.3087329864502,32767,1,20840.67396550709,2836.15,9985.966457914585,3524.3397809630446,103.359375,98,0.0823470556607522,0.0021624528039254,12.268918059593023,5689
113,0.499291031549096,77190736,90.3087329864502,32767,1,20837.546879132133,819.89,6066.60710043775,3952.990147678172,103.359375,64,0.1271568945038333,0.004644654762922,7.989130434782607,3693
114,0.4967912731435616,92998568,90.3087329864502,32767,1,20837.420954142173,3363.45,3003.6841713298872,3641.71463309411,105.46875,98,0.0836636510274212,0.0017757418108075,12.075844957081545,3694
115,0.4967351349213953,343285965,90.3087329864502,32767,1,20830.44649035559,1988.38,7036.550529676371,3304.8717276534558,71.77734375,733,0.0813650050184008,0.0019478396653973,12.307086074561402,5993
116,0.4968197964669739,235205005,90.3087329864502,32767,1,20832.84454833681,1832.75,6714.177531644881,3285.349610306608,97.50884433962264,537,0.073775340982164,0.0013440553779014,13.579953115825012,5994
117,0.4975901673342554,183124331,90.3087329864502,32767,1,20829.7559290282,1861.64,7708.7356187134,3381.1581501174287,123.046875,332,0.079796671941687,0.0014662841948872,12.569711538461538,1196
118,0.496601728793243,52821831,90.3087329864502,32767,1,20837.453740260866,796.84,3530.530221085794,3476.2178509873715,143.5546875,92,0.0801216017542548,0.0018516953747054,12.618182722929935,3404
119,0.4994229380840527,76418747,90.3087329864502,32767,1,20835.993113388853,1685.47,9057.115600668349,3474.71536267165,191.40625,72,0.1236217303822937,0.0027379722192073,8.203125,3397
120,0.4977661900575199,363996810,90.3087329864502,32767,1,20838.708932133504,2160.68,4701.763515987476,3614.341188002521,103.359375,341,0.0984457783113245,0.0034192879274514,10.187752016129032,3399
121,0.4979650149559141,258012289,90.3087329864502,32767,1,20835.74903949501,2676.15,8351.824423111364,3492.9344079838143,120.18531976744184,398,0.0860659024315015,0.0020216195994387,11.648270259938837,3400
122,0.4989925403773394,68433568,90.3087329864502,32767,1,20836.31247039205,2674.29,4538.180922148965,3570.480226026857,123.046875,80,0.0903814690433135,0.0015378895658544,11.204268292682928,3398
123,0.4978802331743508,154203144,90.3087329864502,32767,1,20834.71487333672,1168.44,5252.8994058457,3446.1872512087866,161.4990234375,123,0.1023010297014981,0.0033152804358663,9.855196220930232,2556
124,0.496460823259964,182674422,90.3087329864502,32767,1,20835.00827465489,947.29,3364.9880151796942,3545.928579303661,143.5546875,224,0.0711696816245182,0.001056106303248,14.113935625457204,2555
125,0.4966800395371823,40403644,90.3087329864502,32767,1,20820.94229315658,2038.53,7407.68379660292,3211.927802702896,99.38401442307692,105,0.0733437990580847,0.0012319546038616,13.765517979452056,6298
126,0.4966755749919015,112480602,90.3087329864502,32767,1,20832.5103781989,1291.7,4054.9852992199712,3402.805743739707,166.70866935483872,153,0.0730206468552333,0.0013525830329493,13.7848538833682,6297
127,0.4970786701777485,64722902,90.3087329864502,32767,1,20834.059249506256,1502.6,6353.712484685656,3275.216621478541,93.9630681818182,127,0.0775841341827736,0.0017237291768804,12.99152872624703,6300
128,0.4986394557823129,66923818,90.3087329864502,32767,1,20832.501287284143,1212.46,4011.551858935931,3334.030685448962,117.45383522727272,96,0.0677044993435971,0.0008077637074289,14.925541516245486,6299
129,0.4987930656133421,40250370,90.3087329864502,32767,1,20829.665265609965,1657.74,6918.368490205657,3536.693956488068,191.40625,83,0.0961362756484707,0.0027854987371153,10.528753221649485,976
130,0.4994620916142914,63524116,90.3087329864502,32767,1,20837.036979516342,1671.43,6168.750758016841,3695.2257223630695,103.359375,101,0.0826630385487528,0.0015993828941644,12.21827817766854,973
131,0.4970957184187304,49759284,90.3087329864502,32767,1,20831.305681221587,1246.18,5345.215675105978,3605.568034615667,103.359375,94,0.0865130568356374,0.0018219070534079,11.683238636363637,971
132,0.4988842575049471,27720143,90.3087329864502,32767,1,20835.33642793988,2294.84,8848.003756359065,3209.199655636633,206.71875,100,0.0748198538674729,0.0011742448858287,13.500440830721004,978
133,0.4944250080984775,38897757,90.3087329864502,32767,1,20833.70290573372,1269.62,4270.142865737863,3444.0358297472526,107.666015625,71,0.099348234531908,0.0030756961302237,10.209398476627712,974
134,0.4973660813835964,38402330,90.3087329864502,32767,1,20833.77935899775,3264.43,10692.919177117416,3043.841563366487,114.84375,94,0.0835169336551825,0.0017863740683794,12.1023682735426,972
135,0.4965678452450939,69942461,90.3087329864502,32767,1,20843.10099101369,2053.05,3549.8013291266543,3365.706530558556,135.99917763157896,120,0.0676110444177671,0.001029959536677,14.914772727272728,6035
136,0.4967212110069253,148079055,90.3087329864502,32767,1,20832.085182513754,2345.61,7307.311321900739,3480.0972004432265,161.4990234375,142,0.101278525594635,0.0028795808393583,9.943788109756095,3374
137,0.4992373691810455,110662455,90.3087329864502,32767,1,20838.006439692563,959.23,4977.676943757389,3910.56466059673,95.703125,92,0.0912212504049238,0.002525702073684,11.082823426573428,3375
138,0.4967694073514179,252041953,90.3087329864502,32767,1,20833.21444808376,1005.87,4208.638465550373,3456.593994348044,109.9567819148936,255,0.0953937900619565,0.002591336451928,10.52413377455678,3373
139,0.4971722165107557,95719284,90.3087329864502,32767,1,20837.143158513853,1714.65,3915.884907802732,3531.110806707053,99.38401442307692,98,0.0944357949365313,0.0029838376117127,10.698372148288977,2545
140,0.498482869747708,40224690,90.3087329864502,32767,1,20852.990507377737,1779.21,4965.016980670507,3634.031620262887,143.5546875,18,0.198735494197679,0.0191068221410657,5.327802835051545,2548
141,0.4973676182603647,150420676,90.3087329864502,32767,1,20836.755148432592,2040.23,5145.541594069081,3740.661196589623,143.5546875,171,0.0946554621848739,0.0023660072164742,10.62677556818182,2546
142,0.4963156908926429,106601739,90.3087329864502,32767,1,20835.82472133552,1027.88,3414.171185813145,3418.1823006395884,178.20581896551724,127,0.0899312529244502,0.0021543897823658,11.20785572489754,3490
143,0.5050442399181895,147617978,90.3087329864502,32767,1,20835.06734249255,2611.24,12270.066029309137,2649.238098368337,166.70866935483872,93,0.1075184856551316,0.0034543844263354,9.401821082746478,3486
144,0.5060063708022892,105220172,90.3087329864502,32767,1,20841.68989579959,2316.04,12279.921101587928,2636.087080259323,206.71875,64,0.10190980095742,0.0033053651455476,9.968354430379748,3487
145,0.497901807649933,70141232,90.3087329864502,32767,1,20831.84344280557,1069.37,5164.544351764744,3723.35242403745,105.46875,82,0.0908731558467008,0.0021127002361455,11.140206033123029,3491
