ZCR,energia total,dynamic_range,max_amp,min_amp,mean_amp,ff,centroid_mean,bandwidth_mean,tempo,num_onset,mean_ioi,variance_ioi,onset_density
0.49812379272696733,86907938,90.3087329864502,32767,1,20833.81506004871,1571.54,9126.406162813277,3690.3883201914546,114.84375,76,0.0890098261526833,0.0022153743941853146,11.384510869565217,1456
0.4959764172335601,200613395,90.3087329864502,32767,1,20833.924305668934,1322.98,5401.630295114513,3416.1825585453325,120.18531976744185,327,0.07646202857421087,0.0014310627404384773,13.118504744993013,1465
0.49989335668260704,59638395,90.3087329864502,32767,1,20835.367484452527,1642.81,8447.8945937019,3538.19571577273,99.38401442307692,87,0.09274481885777566,0.0022585243026308215,10.907648744541484,1469
0.4968715881414294,97436385,90.3087329864502,32767,1,20829.94249356121,1543.67,6222.763696284449,3493.6391480116004,166.70866935483872,124,0.10486735615655476,0.003765254573815997,9.613383213321331,1470
0.4983673754437874,126972396,90.3087329864502,32767,1,20825.212950967103,2609.96,6636.883610369242,3011.675947757282,135.99917763157896,228,0.06955757339646579,0.0010403192138209558,14.439912683823529,1474
0.5002005251488805,46139909,90.3087329864502,32767,1,20824.65573237081,2351.64,7981.467588726889,3186.575499680581,97.50884433962264,115,0.07801090026653937,0.0014271560872159495,12.931166367493471,1475
0.5028854575339836,67326768,90.3087329864502,32767,1,20827.767891636373,2058.72,7652.269994302124,3519.3370699151806,107.666015625,79,0.09526135240420953,0.001864129354332273,10.63201904296875,1476
0.4945864059909678,75292683,90.3087329864502,32767,1,20833.064557251473,1199.17,4355.906466898133,3490.3584956882473,178.20581896551724,152,0.07780991425267679,0.0015582168370462124,12.936944169960473,1479
0.4974402459396457,65339380,90.3087329864502,32767,1,20838.423051760386,2586.98,7448.108705040472,3305.068678068964,101.33272058823529,93,0.07660061125899635,0.0017612563879848568,13.196625308896209,1483
0.49680653609900166,227423424,90.3087329864502,32767,1,20833.665708627497,1193.02,3674.73813783091,3462.639355381854,132.51201923076923,258,0.08190229139645483,0.001737729479519276,12.257179054054056,1485
0.4958790363690696,203554577,90.3087329864502,32767,1,20833.540630657946,1167.61,5568.973173858652,3575.204902492473,126.04801829268293,123,0.1688204899446117,0.012131567633296625,5.972004474351748,1486
0.49633264840638114,86702725,90.3087329864502,32767,1,20835.995569032435,1061.97,7000.161487352445,3688.240361643943,92.28515625,123,0.08336344373815101,0.001962247982609817,12.093990796232877,1487
0.4967020242747555,78745504,90.3087329864502,32767,1,20835.139640726265,1119.27,3694.4264649636702,3422.9123308421117,184.5703125,131,0.07564346764346765,0.001549552762444143,13.32160382231405,1488
0.5014965323845633,133812798,90.3087329864502,32767,1,20832.438554384502,2644.18,8672.701526418765,3018.6715705548218,166.70866935483872,144,0.09401645973074545,0.0023099593626481787,10.710816062176166,1489
0.49656428227856797,141962037,84.2881327867508,32767,2,20831.50373806088,815.68,2895.689150990403,3645.594636380563,117.45383522727273,133,0.07432144575001717,0.0013966446213660826,13.556998890532546,1490
0.4972146187280798,102694284,90.3087329864502,32767,1,20833.944577264974,1588.32,9633.53476393689,3574.2959893396364,156.60511363636363,126,0.09371573696145125,0.0031038207606419155,10.75593099603568,1493
0.4956388550858597,104056608,90.3087329864502,32767,1,20828.68091048736,1120.85,3645.4165951424293,3453.6089956817214,103.359375,140,0.07333496468131617,0.0012704076149717483,13.734161446469248,1497
0.4961055942172527,73241150,90.3087329864502,32767,1,20834.28773425079,1511.01,4913.311773610914,3407.4304045288204,166.70866935483872,137,0.07614779245031345,0.00105804389071444,13.2289185117713,1498
0.4973453539121742,71179293,90.3087329864502,32767,1,20828.861193402092,1103.63,3685.0465030495743,3479.3850936480653,114.84375,114,0.06513916481046696,0.0007620701129249867,15.487603509463723,1499
0.49705155430779013,68995054,90.3087329864502,32767,1,20835.273128651814,1123.81,3604.3563560492885,3381.820757374718,112.34714673913044,111,0.06818223046794475,0.001622667748588415,14.799910506965944,1501
0.49603024233566106,49803101,90.3087329864502,32767,1,20832.587791792226,1280.74,4487.539674694657,3340.415606437616,135.99917763157896,102,0.07425787476706855,0.0015483126568874815,13.599917763157896,1508
0.4972764616050502,157064675,90.3087329864502,32767,1,20835.78180796128,1803.08,5528.141929615999,3579.443124606532,135.99917763157896,138,0.1210149461244352,0.00877960019531335,8.323759191176471,1509
0.49697224921714717,97547480,90.3087329864502,32767,1,20837.668459129683,1089.76,4540.538387520513,3495.6068084986027,178.20581896551724,114,0.09236610278329621,0.0025798615245205834,10.922292130144605,1510
0.4965855949282877,92857667,90.3087329864502,32767,1,20837.859082143565,1197.09,4223.3903733834795,3445.8979187226782,135.99917763157896,118,0.08851367327557806,0.002126081303270819,11.394250980941703,1511
0.5058405700950929,113789557,90.3087329864502,32767,1,20839.51543567451,1470.58,10374.140851317801,3509.142296338963,112.34714673913044,56,0.12264357864357864,0.002581938159715706,8.3019578313253,1512
0.4973514617806069,146854125,90.3087329864502,32767,1,20835.286070965645,2123.82,5728.809495690404,3789.854873912686,147.65625,79,0.19067155067155067,0.0124060755157912,5.311859631147541,1513
0.4970904751343873,129480587,90.3087329864502,32767,1,20831.924672197554,1204.5,5379.18717489387,3695.6063703128816,151.99908088235293,159,0.0942024742386406,0.0034960066024674868,10.68261871099844,1514
0.4974080222200523,111003521,90.3087329864502,32767,1,20835.725879634152,1356.57,5397.020796738979,3804.818524221145,178.20581896551724,100,0.10472434091481711,0.0029136214252667653,9.645331746920492,1515
0.4968299838258376,140452904,90.3087329864502,32767,1,20833.061064941954,775.27,3664.760142093407,3698.7453822232756,184.5703125,118,0.0965513498846832,0.002858617231148673,10.445705935251798,1526
0.4980686326734374,106757043,90.3087329864502,32767,1,20830.1572034034,1960.06,5757.989765553938,3158.72700742262,143.5546875,173,0.08896482624057375,0.0024736149124323123,11.30574852996965,1533
0.49939401047775434,69471224,90.3087329864502,32767,1,20827.502241509632,2072.17,5981.117264049742,3133.3715629622384,166.70866935483872,142,0.07336517585757707,0.001260576815658772,13.7271148989899,1536
0.4967918031410095,22934419,90.3087329864502,32767,1,20833.32448419697,1623.63,5015.67842221052,3258.186075373676,99.38401442307692,110,0.07296178410202,0.0011181313285834264,13.831546532846716,1537
0.4953475643130816,90390052,90.3087329864502,32767,1,20838.657763541407,694.49,3239.2424329087,3631.6580699073575,103.359375,101,0.08347573696145125,0.001487276742509549,12.099324148122392,1540
0.4978544877070325,300325936,90.3087329864502,32767,1,20834.54823312973,1247.46,4760.9664773304385,3487.6586389625345,112.34714673913044,441,0.08169202226345085,0.001566467460311084,12.268918059593021,1541
0.49701736755308185,98852288,90.3087329864502,32767,1,20835.298843022058,935.04,3507.0415268633064,3477.659103446478,92.28515625,123,0.08612319244637745,0.0014934026083750463,11.706448549723758,1547
0.49565313979036457,90193683,90.3087329864502,32767,1,20834.882313737922,952.26,5059.664153718074,3777.303603098627,97.50884433962264,91,0.09158982111363063,0.0022688250773933933,11.039557658450704,1551
0.4962598066046342,38259436,90.3087329864502,32767,1,20833.500403993014,1367.57,6744.304067930368,3593.123163166663,103.359375,89,0.08826221397649969,0.0022961737578223174,11.458625280269057,1552
0.4993278263686427,82624586,90.3087329864502,32767,1,20831.302206835117,1299.19,7209.419092693269,3596.883098870092,172.265625,108,0.1038387691525208,0.004479191446944277,9.720317398119123,1553
0.4973907632637791,138922661,90.3087329864502,32767,1,20832.944721210595,1030.03,4853.3637816042965,3639.4484986489997,166.70866935483872,110,0.10832428384197715,0.004202170698073461,9.316233407079647,1554
0.49532468665121726,123646137,90.3087329864502,32767,1,20836.11136963943,760.65,3290.4299734735127,3593.4018864411278,105.46875,90,0.08035669698591047,0.0016999632125358282,12.584339488636363,1555
0.49562754282283916,105848622,90.3087329864502,32767,1,20832.98787012024,906.65,3356.73296619106,3562.095018246136,97.50884433962264,116,0.07763541358572415,0.0017308766860455696,12.992725942782833,1556
0.5012107987849228,387014295,90.3087329864502,32767,1,20834.71227556012,1963.25,9944.914348123291,3100.586424912915,101.33272058823529,283,0.11251797172769819,0.003973081801331421,8.918984975301866,1571
0.49721315358380996,102044094,90.3087329864502,32767,1,20833.268734813137,1629.52,4183.527227227552,3238.8887648499067,161.4990234375,188,0.07276413595741328,0.001289264112350135,13.816526237201364,1572
0.49800765801353086,329255262,90.3087329864502,32767,1,20833.332303253606,2615.98,8627.990280911654,3260.8626096571043,89.10290948275862,571,0.08518057047380356,0.0020132011395929427,11.760362491032998,1574
0.4973653340268804,52102289,90.3087329864502,32767,1,20832.9739648946,1417.5,4118.627934602632,3318.0804774495555,99.38401442307692,93,0.08997732426303855,0.0029291527528228366,11.234714673913043,1575
0.4990979971627403,69527287,90.3087329864502,32767,1,20830.450401014263,1867.04,6473.357567255667,3208.0982534893988,103.359375,81,0.09970068027210885,0.00410337141417414,10.155397106986898,1576
0.5000017798851618,244597159,90.3087329864502,32767,1,20834.58114585447,2248.05,8898.602404890296,3376.252997076918,123.046875,215,0.11799860130968275,0.006068943796940593,8.514278017241379,1582
0.4951105442176871,126984164,90.3087329864502,32767,1,20834.6380428434,858.92,3240.996429551004,3578.943466742196,109.95678191489361,156,0.06786219003730525,0.000996834881360723,14.830815397350992,1583
0.49713313896987366,91914726,90.3087329864502,32767,1,20837.507164453084,736.84,3103.3723631684825,3565.7846152632633,120.18531976744185,113,0.0743245869776482,0.0012046029783718442,13.574627353556483,1585
0.4953709102688695,100492731,90.3087329864502,32767,1,20833.189527048915,812.06,3015.2172786535302,3557.4770426267246,156.60511363636363,88,0.07926812104152006,0.0014322205713757936,12.760416666666666,1587
0.49889476778365666,177077767,90.3087329864502,32767,1,20829.432700932226,2730.96,9798.816311979466,3041.8745805489834,112.34714673913044,396,0.06816085421510376,0.0010955364935055988,14.708319857697283,1590
0.4971131104771658,35490102,90.3087329864502,32767,1,20835.520108258355,1429.87,4508.231240460207,3317.634101202219,191.40625,133,0.07009963581392153,0.0011812751651331809,14.373480630489334,1591
0.498844047231144,91494056,90.3087329864502,32767,1,20834.462212646544,2324.6,8080.616204079484,3287.655970496461,90.66611842105263,121,0.08417233560090703,0.0016427723016644335,11.979391163793103,1592
0.4995807846948303,83814977,90.3087329864502,32767,1,20831.08738924141,2403.44,7338.723104120152,3088.679044628812,172.265625,170,0.06986595821760656,0.0010567553644860671,14.397815265486726,1593
0.5011306720490394,60919924,90.3087329864502,32767,1,20832.1175836635,1791.96,5753.115921598307,3409.045160167532,107.666015625,95,0.07669995657837603,0.0012223533262301688,13.176517210144928,1594
0.5016918306961597,69193107,90.3087329864502,32767,1,20831.23992137412,1784.39,5229.477027971319,3171.305668027059,132.51201923076923,140,0.07642539030000489,0.0012565663809898464,13.178790983606557,1603
0.5001147784216567,49939770,90.3087329864502,32767,1,20830.792581394697,1986.69,5574.167197190993,3184.631294090839,126.04801829268293,118,0.06886601934220982,0.00105005284497263,14.645060338616714,1604
0.4970097929281603,49124329,90.3087329864502,32767,1,20830.999828686054,3141.87,9721.001150728118,2889.862670932029,109.95678191489361,110,0.06635794378913645,0.0008905932596067091,15.208040730337078,1609
0.49723032069970846,61045499,90.3087329864502,32767,1,20827.986767087787,2828.7,7950.4575918349865,2994.439348178303,99.38401442307692,100,0.06942531894912847,0.0014949060762199189,14.549461570945947,1611
0.5005201714385388,54689974,90.3087329864502,32767,1,20834.005432209513,2287.13,5989.634813913563,3126.452659821099,109.95678191489361,104,0.07033617330427316,0.0009129845307192199,14.35546875,1612
0.49876474946847926,211914696,90.3087329864502,32767,1,20832.207023148614,2369.71,9910.201262851731,3261.3395230345695,143.5546875,265,0.0918243661100804,0.0025211222811953138,10.931606950431036,1614
0.49774429641269996,254745597,90.3087329864502,32767,1,20833.57985405127,2322.11,9554.420157754812,3392.9150203555787,129.19921875,332,0.0890916688931363,0.002621212047212249,11.258304625984254,1615
0.4972309590597081,524406572,90.3087329864502,32767,1,20834.090959847705,2189.0,6094.5900641454045,3469.1429706906083,112.34714673913044,837,0.08457507404875826,0.0019848291401174307,11.83795797413793,1622
0.5031064614397948,196387097,90.3087329864502,32767,1,20834.45836625896,2512.23,11045.56489832964,3114.286737497514,132.51201923076923,149,0.1062156033584605,0.0030790127009915325,9.478426190915805,1626
0.49961627903609296,71391275,90.3087329864502,32767,1,20834.058409570724,2601.1,9401.316694267698,3344.4525998587415,103.359375,105,0.07446014303157161,0.002080483510520145,13.559138399550223,1627
0.4986215472470041,74702967,90.3087329864502,32767,1,20832.14115204851,2813.58,9526.679652738912,3196.640026911495,97.50884433962264,120,0.07492825701709255,0.0014085105483922222,13.458251953125,1628
0.49948640424830903,46786798,90.3087329864502,32767,1,20834.667506508777,1784.7,5381.467996053328,3500.743873949255,109.95678191489361,114,0.06154315413481026,0.0005532059831829982,16.392555300500835,1630
0.5004506075934647,28182429,90.3087329864502,32767,1,20834.487263067622,1770.41,5791.953945909471,3292.414368675127,114.84375,90,0.06939896557874087,0.0010085969649742549,14.571340460526315,1631
0.49536334804191945,146122494,90.3087329864502,32767,1,20833.662499233928,817.67,3570.2762393615826,3601.656782804643,93.96306818181819,158,0.07513208255701431,0.001275043305470251,13.39466966043307,1638
0.4962207105064248,226817149,90.3087329864502,32767,1,20835.8237618218,914.17,4471.849207645493,3490.709579730179,147.65625,242,0.0811734929103038,0.0019206308136560347,12.370409866468844,1642
0.49577884271761824,699925322,90.3087329864502,32767,1,20834.286909756298,942.93,3572.003324712833,3556.148938426624,126.04801829268293,707,0.08064494164048999,0.0020020089658248016,12.417597560664763,1643
0.49708115059927427,437913173,90.3087329864502,32767,1,20832.102435515015,1520.83,5525.052306654511,3344.6133296193316,80.74951171875,446,0.11114270427272033,0.00587960128762156,9.01766065140845,1644
0.4982729410172029,138886053,90.3087329864502,32767,1,20832.113659394105,1612.34,4305.582090789088,3628.291576788961,166.70866935483872,128,0.08894888138982628,0.0020212802483554077,11.33093525179856,1653
0.4973615848251417,176940276,90.3087329864502,32767,1,20832.690260439533,1434.63,4988.907267198476,3664.415131069797,129.19921875,193,0.09390778533635678,0.0030549209891397484,10.70420657598197,1654
0.4977789009141943,207110272,90.3087329864502,32767,1,20839.942286279726,2817.34,8250.180837125114,3604.556160209487,120.18531976744185,289,0.08070546737213403,0.001782861672799163,12.4337576486014,1655
0.4966498227197856,127377372,90.3087329864502,32767,1,20833.58936752996,1092.87,5067.567900678124,3718.8662075444954,161.4990234375,162,0.0897790171969409,0.0021244454081784554,11.207643072289157,1656
0.4991119991119991,128771851,90.3087329864502,32767,1,20837.68300879015,2722.55,8129.283870651355,3591.6758849905596,132.51201923076923,156,0.1087592714505157,0.004795135186137854,9.253938533057854,1657
0.4969783323675639,126878970,90.3087329864502,32767,1,20834.034423726705,2921.04,9958.488127146715,3277.7995754587355,151.99908088235293,218,0.07816671369008432,0.0016737123692856686,12.852123973305956,1658
0.4993850781053162,319580898,90.3087329864502,32767,1,20832.143879125724,1984.85,7353.6008020230975,3492.316844900598,105.46875,270,0.10548247055947535,0.003713549668181003,9.515490742635023,1664
0.4985130664287573,95883996,90.3087329864502,32767,1,20853.369056912383,2119.59,5332.816277894997,3632.054761351508,161.4990234375,148,0.0825335122711216,0.0015792240380638675,12.198714114832535,1678
0.5012118108892303,97205301,90.3087329864502,32767,1,20832.42688172043,3142.87,13100.442477510896,3108.758230487663,97.50884433962264,106,0.08779354281395096,0.0028240087806232967,11.49883894836272,1682
0.49708265372425775,154697841,90.3087329864502,32767,1,20833.36870085266,1345.54,4914.776439487699,3381.7825930033687,132.51201923076923,202,0.08461998398032512,0.0021400768805927583,11.87633319112628,1684
0.49842384470429235,69516088,90.3087329864502,32767,1,20848.987220080046,1325.83,2934.787404759805,3874.22461549583,120.18531976744185,56,0.11609977324263039,0.003730050451294365,8.769886363636363,1686
0.49875745661973825,83186486,90.3087329864502,32767,1,20841.24180927367,939.61,4397.452828545339,4046.0513298520923,103.359375,98,0.08533931785772729,0.00191220950438543,11.838731591865358,1689
0.4960846976153099,66054839,90.3087329864502,32767,1,20831.16919899828,1964.73,6807.351229277957,3454.7197866202923,107.666015625,96,0.07540374746389783,0.0011772942460208844,13.401539708265803,1690
0.49520621688109373,40630282,84.2881327867508,32767,2,20832.331847681602,2292.06,7966.636386204745,3561.7475621919293,112.34714673913044,87,0.08680483045931552,0.002315677679375233,11.65405083592535,1692
0.4950743421568371,39824032,90.3087329864502,32767,1,20834.281173331474,2469.82,8596.967710930398,3592.5093890722956,107.666015625,93,0.08417233560090702,0.002003193248116563,12.009522582458771,1695
0.4989304424561286,52155705,90.3087329864502,32767,1,20834.9889888632,1483.18,5865.153692334473,3396.8902057049236,206.71875,99,0.08221759452080152,0.0013552700437887988,12.286957402737752,1696
0.49928782233161273,82627966,90.3087329864502,32767,1,20827.860755022277,1110.8,6929.720972604344,3775.064321853367,198.76802884615384,85,0.09274160457833927,0.0022224371975502998,10.911012015648286,1697
0.4973883144551654,75113470,90.3087329864502,32767,1,20834.680211786446,927.07,3971.0655308812707,3575.637353358072,105.46875,90,0.09144487757649877,0.0021985269695767484,11.058421005706133,1698
0.49878999218735115,83436451,90.3087329864502,32767,1,20835.690457135235,1111.91,7342.480674442919,3800.6446389922667,107.666015625,57,0.12459993521218012,0.004686371188455644,8.169002183860233,1699
0.49781473083060385,41390838,90.3087329864502,32767,1,20831.471940875115,1182.29,4041.6143662744566,3456.1437844690054,103.359375,88,0.07659916073709176,0.0016901926592718154,13.205030487804878,1700
0.495184706051459,77308402,90.3087329864502,32767,1,20833.244443271054,845.27,3357.1444633105243,3463.8892907848326,105.46875,115,0.06741934200580818,0.0008155533244910243,14.962648697129909,1701
0.4980320280098222,73024611,90.3087329864502,32767,1,20831.445951264788,1019.71,4263.243219747973,3466.60725987845,109.95678191489361,107,0.07206948188080264,0.0011640828696355843,14.00639960106383,1702
0.5011324294259258,401001818,90.3087329864502,32767,1,20840.11963368606,2423.3,9638.897107037288,3447.708969482831,112.34714673913044,257,0.13002267573696144,0.007452941932630986,7.7210090033135685,1703
0.504258231710503,121906500,90.3087329864502,32767,1,20836.327251637984,1290.07,9348.246231138082,3643.4300140114524,103.359375,86,0.09943604108309989,0.002281774143226264,10.175030048076923,1707
0.49739033544452266,103483799,90.3087329864502,32767,1,20831.755065388224,1501.0,5320.556114062585,3549.7203834810307,184.5703125,74,0.1264374242847824,0.004404034532396045,8.017393867924529,1709
0.4983391929656674,494461870,90.3087329864502,32767,1,20833.62571511785,1567.03,5600.076842418653,3619.464210424741,87.5926906779661,610,0.08574988178084589,0.002146554381021177,11.680972793463761,1710
0.4975090407910376,273364843,90.3087329864502,32767,1,20832.85730915099,1702.31,5569.667433963246,3512.7996597938472,103.359375,258,0.11497039801653476,0.0059877711164734344,8.731735019646367,1717
0.4953030866652129,161919902,90.3087329864502,32767,1,20836.070951825106,1234.73,4401.120162589173,3406.903403855457,135.99917763157896,180,0.08859904483208553,0.0022497879329333005,11.349858162518302,1723
0.4973653340268804,63114213,90.3087329864502,32767,1,20838.828585516247,1161.99,6072.9181425455445,3846.4363375182784,97.50884433962264,75,0.11139302567873996,0.0034314252205986536,9.09853653169014,1724
0.49555831890701324,49540537,90.3087329864502,32767,1,20833.781291568797,1297.4,4191.3843494266575,3358.906832822481,135.99917763157896,120,0.06965986394557823,0.0012663611692382366,14.476102941176471,1725
0.4959162677416646,54854589,90.3087329864502,32767,1,20834.546166820637,986.96,3636.326093221309,3534.9097040090996,112.34714673913044,88,0.07379675241744206,0.0012115035993073618,13.706487341772151,1734
0.49700812091482643,303239429,90.3087329864502,32767,1,20832.646790689065,2133.18,7420.852957254685,3345.7576821558246,93.96306818181819,449,0.07196631033365727,0.0014638482810712659,13.926407206517826,1735
0.5019989456665128,128098279,90.3087329864502,32767,1,20835.979334559186,1011.96,8439.675356602975,3525.2493973989053,184.5703125,72,0.11986075181246207,0.004251723569589797,8.460521828103683,1738
0.49596108509503894,66801105,90.3087329864502,32767,1,20834.309287737757,1571.85,4649.4177671473,3369.9723342469388,147.65625,172,0.08181299810372492,0.0014926596014256997,12.294476141078839,1739
0.49812453312704524,61029147,90.3087329864502,32767,1,20833.231372267546,1199.21,5548.29795042534,3931.0566968615944,198.76802884615384,59,0.14492454453045586,0.006810420380360377,7.019110410911602,1740
0.49788242670926136,31147843,90.3087329864502,32767,1,20834.916978153997,1474.67,5009.533425664662,3275.8130144472357,101.33272058823529,109,0.07707734945830183,0.0014638822504543748,13.094109571129705,1743
0.4971090739818963,152776324,90.3087329864502,32767,1,20834.612433862432,1999.88,6565.153783942505,3449.158249776402,132.51201923076923,182,0.10853083774946443,0.004057950082874208,9.264876994680852,1750
0.4957963761293626,128800712,90.3087329864502,32767,1,20832.105960108634,692.01,3447.5459682405826,3629.3124744898005,95.703125,116,0.0825822734891058,0.0016239811077807388,12.214433068459657,1754
0.4975704567541302,226145801,90.3087329864502,32767,1,20835.264930477686,1730.29,7762.4610368842805,3305.593408864926,107.666015625,392,0.09267196733765969,0.0027609432733550613,10.81834748478052,1758
0.4966339520606166,73210072,90.3087329864502,32767,1,20832.226308395067,1754.04,7884.296896631324,3664.8272277709675,103.359375,109,0.08277483833039387,0.0016801335119720558,12.192826704545455,1759
0.49381847247200283,33719044,90.3087329864502,32767,1,20830.035765689845,1267.2,3932.752350769541,3414.3635708263696,101.33272058823529,114,0.06883791864828527,0.0009512153406980071,14.655433768656716,1763
0.4986386430318842,95203895,90.3087329864502,32767,1,20829.966244442818,2444.02,9430.646970595859,3297.110251192243,166.70866935483872,110,0.10129438931535918,0.0036328717201490764,9.962785883280757,1766
0.5007365704902651,53233749,90.3087329864502,32767,1,20836.687168660566,1739.31,5855.456072303942,3438.72895783599,103.359375,72,0.1002382549263837,0.0031751557594241185,10.116741435562806,1770
0.49804939897105793,43408010,90.3087329864502,32767,1,20831.459039816644,2447.74,8819.47920658806,3180.8004859282637,95.703125,125,0.0746221929632068,0.001070013310754606,13.508910367001254,1771
0.49932902453910855,58724091,90.3087329864502,32767,1,20833.153093560657,2379.94,7337.6203066497155,3102.3818599233537,90.66611842105263,156,0.07190695633091947,0.0011254605468496279,13.996582031250002,1772
0.4992528501415927,58221441,90.3087329864502,32767,1,20832.509355047703,1961.22,5309.192136084405,3228.0420469499845,97.50884433962264,113,0.07681243926141886,0.001266668996257863,13.1349633097166,1773
0.49844451514830135,97153234,90.3087329864502,32767,1,20839.65160674515,921.82,6806.879251440383,4034.9663501017853,99.38401442307692,73,0.1238397581254724,0.003006600930453655,8.187103271484375,1782
0.5003092145949288,67341861,90.3087329864502,32767,1,20834.028508714626,993.31,6509.677373108505,3532.849486319342,105.46875,87,0.08896482624057375,0.002315313180799054,11.371099677541729,1783
0.4975649894275572,120406452,90.3087329864502,32767,1,20831.8654534669,1769.78,5005.101995550897,3464.196731141812,166.70866935483872,138,0.08618501415164606,0.0018216001399911379,11.687638274336283,1788
0.4982034116267635,108668828,90.3087329864502,32767,1,20833.258166597323,1312.82,4701.7909838929,3430.9733071545575,172.265625,132,0.09536134046493916,0.0029716039852495787,10.566478856877323,1789
0.49889967861614537,129071130,90.3087329864502,32767,1,20832.221257493668,2061.06,7845.6808975731055,3627.614395940134,135.99917763157896,214,0.09189869374980038,0.0020974827350079416,10.93263456405694,1790
0.49806056150562866,119613804,90.3087329864502,32767,1,20836.495791309368,1237.72,5932.400141926024,3747.9317662975723,161.4990234375,111,0.12137703566274995,0.004116378696578363,8.313688858695652,1800
0.4992386006210891,134489630,90.3087329864502,32767,1,20831.076577873155,2715.25,9490.424064260063,3174.512732488516,117.45383522727273,300,0.07960017897906098,0.0017828624703574273,12.604801829268293,1804
0.49882579294344,167685304,90.3087329864502,32767,1,20833.023441699912,1914.86,7474.185380693103,3255.250500171597,135.99917763157896,224,0.10027271895305206,0.0029579064690090804,10.017523364485982,1805
0.49616708545279975,122289576,90.3087329864502,32767,1,20834.002408020264,1409.42,5004.752560936002,3384.974553510663,126.04801829268293,230,0.07731535117686086,0.0016454179920873267,12.990522540983607,1806
0.49736238260828425,208800676,90.3087329864502,32767,1,20833.01849542599,1865.08,7358.2033524672115,3358.005479293499,109.95678191489361,439,0.07647211091438097,0.0014199902035284672,13.106518089254767,1815
0.49734798133812913,76305741,90.3087329864502,32767,1,20831.954863554616,1078.82,4418.114117755107,3424.4451285654764,172.265625,138,0.07550722478772531,0.0014189992764010338,13.340435606060607,1819
0.49843962322096436,86584872,90.3087329864502,32767,1,20831.266845884922,2299.55,8882.048861819481,3196.599755656931,107.666015625,273,0.09885554221688675,0.0033846269039828672,10.152961058937825,1823
0.49924534078848276,189810730,90.3087329864502,32767,1,20834.634661718486,1844.79,7650.825573509764,3395.9056201473277,129.19921875,172,0.12825290740077705,0.006587938729551117,7.842691238750663,1824
0.4973529734474435,82627825,90.3087329864502,32767,1,20833.854863854143,1140.75,4246.380247756646,3361.575676831566,97.50884433962264,140,0.07082921417967668,0.0015191591466545203,14.220039799528301,1830
0.4968056578611629,99657843,90.3087329864502,32767,1,20838.586172614836,1191.99,4798.140621347085,3690.650573001241,184.5703125,81,0.11609977324263039,0.0051187100025195205,8.720947265625,1831
0.49604951698547756,75084474,90.3087329864502,32767,1,20829.496691048415,1230.1,4772.935584097923,3430.4701487194334,151.99908088235293,142,0.08958620800566089,0.00238863333077718,11.241598690257353,1835
0.4974279835390947,119925403,90.3087329864502,32767,1,20833.884013867893,3086.39,8641.40065201194,3351.114785269934,151.99908088235293,212,0.0816550063943429,0.0018313561081975227,12.304687500000002,1839
0.4973096583266075,84370831,90.3087329864502,32767,1,20829.982476747762,2402.09,5624.154666274816,3497.1911379561775,184.5703125,109,0.0870748299319728,0.0021654016663914793,11.590711805555555,1840
0.4998193000946363,150418157,90.3087329864502,32767,1,20829.917394088843,2384.14,8253.291283739849,3648.7808523112835,156.60511363636363,130,0.10205980066445182,0.004155915565938971,9.874131944444445,1841
